2022-12-29,18:00,326.8
2022-12-29,17:59,325.0
2022-12-29,17:58,325.0
2022-12-29,17:57,327.0
2022-12-29,17:56,327.7
2022-12-29,17:55,327.0
2022-12-29,17:54,327.7
2022-12-29,17:53,327.0
2022-12-29,17:52,327.0
2022-12-29,17:51,326.75
2022-12-29,17:48,327.95
2022-12-29,17:46,328.0
2022-12-29,17:45,328.05
2022-12-29,17:43,328.8
2022-12-29,17:40,328.8
2022-12-29,17:39,328.5
2022-12-29,17:38,328.25
2022-12-29,17:37,328.5
2022-12-29,17:36,328.5
2022-12-29,17:35,327.75
2022-12-29,17:33,327.75
2022-12-29,17:32,327.0
2022-12-29,17:29,327.55
2022-12-29,17:28,327.0
2022-12-29,17:27,327.9
2022-12-29,17:26,328.0
2022-12-29,17:25,328.25
2022-12-29,17:23,328.35
2022-12-29,17:22,327.5
2022-12-29,17:21,328.35
2022-12-29,17:20,328.4
2022-12-29,17:19,328.0
2022-12-29,17:18,328.4
2022-12-29,17:17,328.4
2022-12-29,17:16,328.0
2022-12-29,17:15,328.1
2022-12-29,17:14,328.1
2022-12-29,17:13,328.8
2022-12-29,17:12,328.0
2022-12-29,17:11,328.0
2022-12-29,17:09,328.0
2022-12-29,17:08,328.0
2022-12-29,17:07,327.35
2022-12-29,17:05,327.3
2022-12-29,17:04,327.0
2022-12-29,17:03,327.0
2022-12-29,17:02,326.5
2022-12-29,17:01,325.85
2022-12-29,17:00,325.0
2022-12-29,16:59,324.75
2022-12-29,16:58,324.7
2022-12-29,16:57,324.95
2022-12-29,16:56,323.5
2022-12-29,16:55,324.9
2022-12-29,16:54,324.95
2022-12-29,16:53,324.8
2022-12-29,16:52,324.65
2022-12-29,16:51,324.95
2022-12-29,16:50,324.0
2022-12-29,16:49,323.75
2022-12-29,16:48,324.0
2022-12-29,16:47,324.0
2022-12-29,16:46,324.0
2022-12-29,16:45,324.0
2022-12-29,16:44,323.95
2022-12-29,16:43,324.0
2022-12-29,16:42,324.0
2022-12-29,16:41,323.2
2022-12-29,16:40,323.5
2022-12-29,16:39,323.5
2022-12-29,16:38,323.5
2022-12-29,16:37,324.0
2022-12-29,16:36,323.55
2022-12-29,16:35,324.0
2022-12-29,16:34,324.0
2022-12-29,16:33,323.5
2022-12-29,16:32,324.0
2022-12-29,16:31,324.0
2022-12-29,16:30,324.0
2022-12-29,16:29,325.0
2022-12-29,16:28,325.0
2022-12-29,16:25,325.0
2022-12-29,16:24,324.05
2022-12-29,16:23,325.0
2022-12-29,16:22,324.05
2022-12-29,16:21,325.0
2022-12-29,16:20,325.0
2022-12-29,16:19,325.0
2022-12-29,16:18,323.5
2022-12-29,16:17,325.0
2022-12-29,16:16,324.0
2022-12-29,16:15,323.5
2022-12-29,16:14,325.5
2022-12-29,16:13,325.0
2022-12-29,16:12,325.0
2022-12-29,16:11,326.0
2022-12-29,16:10,323.3
2022-12-29,16:09,326.2
2022-12-29,16:08,326.0
2022-12-29,16:06,325.7
2022-12-29,16:05,325.7
2022-12-29,16:04,326.0
2022-12-29,16:03,325.5
2022-12-29,16:02,324.1
2022-12-29,16:00,324.75
2022-12-29,15:59,323.15
2022-12-29,15:58,324.75
2022-12-29,15:57,324.75
2022-12-29,15:56,324.0
2022-12-29,15:55,323.15
2022-12-29,15:54,323.2
2022-12-29,15:53,326.0
2022-12-29,15:52,326.35
2022-12-29,15:51,325.0
2022-12-29,15:50,325.1
2022-12-29,15:49,326.1
2022-12-29,15:48,325.35
2022-12-29,15:47,326.2
2022-12-29,15:46,325.35
2022-12-29,15:45,326.25
2022-12-29,15:44,326.2
2022-12-29,15:43,326.0
2022-12-29,15:42,326.0
2022-12-29,15:41,326.45
2022-12-29,15:40,326.5
2022-12-29,15:39,326.5
2022-12-29,15:38,325.0
2022-12-29,15:37,325.0
2022-12-29,15:36,325.9
2022-12-29,15:35,324.55
2022-12-29,15:34,325.15
2022-12-29,15:33,324.9
2022-12-29,15:32,324.9
2022-12-29,15:31,324.9
2022-12-29,15:30,324.9
2022-12-29,15:29,325.0
2022-12-29,15:28,324.0
2022-12-29,15:27,323.0
2022-12-29,15:26,323.0
2022-12-29,15:25,321.55
2022-12-29,15:24,322.0
2022-12-29,15:23,321.55
2022-12-29,15:22,323.95
2022-12-29,15:21,322.0
2022-12-29,15:20,322.0
2022-12-29,15:19,321.0
2022-12-29,15:18,321.0
2022-12-29,15:17,320.25
2022-12-29,15:16,321.0
2022-12-29,15:15,320.7
2022-12-29,15:14,321.05
2022-12-29,15:13,320.55
2022-12-29,15:12,320.55
2022-12-29,15:11,320.0
2022-12-29,15:10,320.5
2022-12-29,15:09,322.05
2022-12-29,15:08,320.0
2022-12-29,15:07,321.9
2022-12-29,15:06,324.0
2022-12-29,15:05,321.9
2022-12-29,15:04,324.0
2022-12-29,15:03,323.0
2022-12-29,15:02,323.75
2022-12-29,15:01,323.75
2022-12-29,15:00,325.0
2022-12-29,14:59,323.5
2022-12-29,14:58,323.0
2022-12-29,14:56,321.9
2022-12-29,14:55,322.6
2022-12-29,14:54,322.8
2022-12-29,14:53,322.8
2022-12-29,14:52,323.0
2022-12-29,14:51,323.0
2022-12-29,14:50,322.2
2022-12-29,14:49,322.2
2022-12-29,14:48,323.75
2022-12-29,14:47,324.0
2022-12-29,14:46,325.5
2022-12-29,14:45,325.5
2022-12-29,14:44,325.5
2022-12-29,14:43,325.5
2022-12-29,14:42,326.0
2022-12-29,14:41,326.0
2022-12-29,14:40,326.5
2022-12-29,14:39,326.95
2022-12-29,14:38,326.2
2022-12-29,14:37,326.2
2022-12-29,14:36,327.5
2022-12-29,14:35,328.0
2022-12-29,14:34,327.5
2022-12-29,14:33,328.4
2022-12-29,14:32,328.4
2022-12-29,14:31,329.0
2022-12-29,14:30,329.0
2022-12-29,14:29,329.0
2022-12-29,14:28,329.0
2022-12-29,14:27,329.0
2022-12-29,14:26,330.0
2022-12-29,14:25,330.0
2022-12-29,14:24,330.9
2022-12-29,14:23,331.5
2022-12-29,14:22,331.5
2022-12-29,14:21,331.5
2022-12-29,14:20,332.0
2022-12-29,14:19,332.0
2022-12-29,14:18,332.25
2022-12-29,14:17,332.25
2022-12-29,14:16,332.0
2022-12-29,14:15,332.0
2022-12-29,14:14,332.25
2022-12-29,14:13,332.0
2022-12-29,14:12,332.25
2022-12-29,14:11,332.25
2022-12-29,14:10,332.5
2022-12-29,14:09,332.0
2022-12-29,14:08,332.6
2022-12-29,14:07,332.6
2022-12-29,14:06,332.0
2022-12-29,14:05,332.6
2022-12-29,14:04,332.0
2022-12-29,14:03,332.0
2022-12-29,14:02,332.6
2022-12-29,14:01,332.8
2022-12-29,14:00,332.5
2022-12-29,13:59,332.5
2022-12-29,13:58,333.0
2022-12-29,13:57,332.5
2022-12-29,13:56,332.0
2022-12-29,13:55,332.0
2022-12-29,13:54,332.0
2022-12-29,13:53,332.5
2022-12-29,13:52,332.5
2022-12-29,13:51,333.5
2022-12-29,13:50,332.25
2022-12-29,13:49,332.25
2022-12-29,13:48,333.5
2022-12-29,13:47,332.5
2022-12-29,13:46,333.1
2022-12-29,13:45,333.5
2022-12-29,13:44,333.5
2022-12-29,13:43,333.4
2022-12-29,13:42,333.5
2022-12-29,13:41,333.8
2022-12-29,13:40,333.4
2022-12-29,13:39,334.0
2022-12-29,13:38,334.1
2022-12-29,13:37,333.0
2022-12-29,13:36,334.5
2022-12-29,13:35,333.5
2022-12-29,13:34,333.0
2022-12-29,13:33,334.5
2022-12-29,13:32,334.5
2022-12-29,13:31,334.5
2022-12-29,13:30,334.4
2022-12-29,13:29,334.5
2022-12-29,13:28,334.0
2022-12-29,13:27,335.0
2022-12-29,13:26,335.0
2022-12-29,13:25,334.0
2022-12-29,13:24,335.5
2022-12-29,13:23,335.0
2022-12-29,13:21,334.0
2022-12-29,13:20,334.0
2022-12-29,13:19,334.1
2022-12-29,13:18,334.8
2022-12-29,13:17,335.0
2022-12-29,13:16,335.0
2022-12-29,13:15,335.0
2022-12-29,13:14,336.0
2022-12-29,13:13,336.0
2022-12-29,13:12,336.0
2022-12-29,13:11,334.2
2022-12-29,13:10,335.0
2022-12-29,13:09,336.0
2022-12-29,13:08,334.5
2022-12-29,13:07,336.0
2022-12-29,13:06,336.45
2022-12-29,13:05,335.5
2022-12-29,13:04,335.5
2022-12-29,13:03,336.5
2022-12-29,13:02,335.25
2022-12-29,13:01,335.1
2022-12-29,13:00,335.1
2022-12-29,12:59,335.0
2022-12-29,12:58,335.0
2022-12-29,12:57,335.2
2022-12-29,12:56,337.0
2022-12-29,12:55,337.0
2022-12-29,12:54,335.0
2022-12-29,12:53,337.0
2022-12-29,12:51,337.0
2022-12-29,12:50,337.0
2022-12-29,12:49,336.5
2022-12-29,12:48,337.0
2022-12-29,12:47,337.25
2022-12-29,12:45,338.0
2022-12-29,12:44,338.85
2022-12-29,12:43,338.85
2022-12-29,12:42,339.25
2022-12-29,12:41,339.25
2022-12-29,12:40,339.25
2022-12-29,12:39,339.7
2022-12-29,12:38,339.7
2022-12-29,12:37,339.7
2022-12-29,12:36,339.7
2022-12-29,12:35,339.7
2022-12-29,12:34,339.5
2022-12-29,12:33,338.15
2022-12-29,12:32,338.0
